corrDailyDust30,corrDailyPrecip30,corrDailyPDO,corrDailyMonthNoVolc
-1.52532888649553e-10,-3.3905260633116e-06,-0.4,5
-1.02171834531485e-10,-3.02310565555149e-06,-0.4,5
-6.31835391273305e-11,-2.80362425771776e-06,-0.4,5
-3.77019775777061e-11,-2.56888134055795e-06,-0.4,5
-1.89336035445542e-11,-2.14147224046698e-06,-0.4,5
-1.38276156572486e-11,-2.0164576456694e-06,-0.4,5
-2.65122446642375e-11,-1.92111742945608e-06,-0.4,5
-8.59874241702336e-11,-1.44397662719351e-06,-0.4,5
-1.08350748705544e-10,-1.29128952308567e-06,-0.4,5
-1.21954507994355e-10,-1.16654597215109e-06,-1.19,6
-1.38194734980958e-10,-1.01674903724846e-06,-1.19,6
-1.59388857521353e-10,-9.93001138361893e-07,-1.19,6
-1.58074388215713e-10,-1.01429264949644e-06,-1.19,6
-1.44513410443256e-10,-1.00658531261175e-06,-1.19,6
-1.26067232003867e-10,-7.87425854543846e-07,-1.19,6
-9.60672836084009e-11,-5.63769257464469e-07,-1.19,6
-4.24981337999629e-11,-3.52435435525223e-07,-1.19,6
-1.14698562231585e-11,-1.39462170592654e-07,-1.19,6
3.25199700176021e-11,-1.53906040248889e-07,-1.19,6
8.25709155253253e-11,-1.74018426552784e-07,-1.19,6
1.32596679074868e-10,-3.28590097777705e-07,-1.19,6
1.81591594441448e-10,-5.21035560703508e-07,-1.19,6
2.2692786058541e-10,-7.99425507664259e-07,-1.19,6
2.60200597993629e-10,-7.95976055922474e-07,-1.19,6
2.78906486737763e-10,-9.61617107210246e-07,-1.19,6
2.71280036110016e-10,-9.46667608922191e-07,-1.19,6
2.58665313752737e-10,-1.07714506636471e-06,-1.19,6
2.20168931636138e-10,-1.27686709786707e-06,-1.19,6
1.8502990557937e-10,-1.39891340623463e-06,-1.19,6
1.76245555214306e-10,-1.65164511865463e-06,-1.19,6
1.66277494827745e-10,-1.89414545643515e-06,-1.19,6
1.37636288363564e-10,-1.80624998970165e-06,-1.19,6
1.08979743932252e-10,-2.05627882014929e-06,-1.19,6
8.68193521717948e-11,-2.22274625368395e-06,-1.19,6
7.11394882396183e-11,-2.35624964983621e-06,-1.19,6
4.2522801466048e-11,-2.64597368840219e-06,-1.19,6
2.26815050530856e-11,-2.9585603093853e-06,-1.19,6
1.19829610961832e-11,-3.39010339086028e-06,-1.19,6
1.51072839477731e-11,-3.82475732526271e-06,-1.19,6
1.80473732651021e-11,-3.95174632336249e-06,-1.34,7
2.11568259653126e-11,-4.10458796730902e-06,-1.34,7
2.60710536736865e-11,-4.23220009667893e-06,-1.34,7
3.02011420922293e-11,-4.24393550332458e-06,-1.34,7
2.83882585897402e-11,-4.32284531841663e-06,-1.34,7
2.11768262586858e-11,-4.28535631466725e-06,-1.34,7
1.34279663797452e-11,-4.26241700361622e-06,-1.34,7
-2.45771843329777e-12,-3.80533466589639e-06,-1.34,7
-3.76040676277638e-11,-4.30766738331015e-06,-1.34,7
-6.93205411002444e-11,-4.67544944426326e-06,-1.34,7
-1.13099393527643e-10,-4.96222028817346e-06,-1.34,7
-1.44652912876159e-10,-5.04394269328737e-06,-1.34,7
-1.6846073167907e-10,-5.0808229277417e-06,-1.34,7
-1.90437263689848e-10,-4.76293910217422e-06,-1.34,7
-2.09495861274447e-10,-4.41197920602718e-06,-1.34,7
-2.17919776554344e-10,-4.23900730755449e-06,-1.34,7
-2.07530636818486e-10,-4.24973986770364e-06,-1.34,7
-2.00623282588514e-10,-4.23795988037337e-06,-1.34,7
-1.95949915038612e-10,-4.17989244712507e-06,-1.34,7
-1.89968226124463e-10,-4.07366457164978e-06,-1.34,7
-1.82429086052211e-10,-3.96652227867826e-06,-1.34,7
-1.75637415291071e-10,-3.90442697696332e-06,-1.34,7
-1.66478632443595e-10,-3.89172368192492e-06,-1.34,7
-1.60790292045338e-10,-4.09909384316754e-06,-1.34,7
-1.59247586789681e-10,-4.03925435701894e-06,-1.34,7
-1.58638229507714e-10,-3.1794931816857e-06,-1.34,7
-1.57324875695401e-10,-2.86840536661614e-06,-1.34,7
-1.5314952841259e-10,-2.90587261007833e-06,-1.34,7
-1.4934683060134e-10,-2.9249515217342e-06,-1.34,7
-1.46731692005279e-10,-2.93065756380371e-06,-1.34,7
-1.47493985418748e-10,-3.02039071250374e-06,-1.34,7
-1.44327210190418e-10,-3.03635689085808e-06,-1.56,8
-1.36457680606393e-10,-3.14244051017564e-06,-1.56,8
-1.36679608898363e-10,-3.10393777639477e-06,-1.56,8
-1.35227406821949e-10,-3.01676403752009e-06,-1.56,8
-1.29330140133445e-10,-2.92990205483806e-06,-1.56,8
-1.21151958618426e-10,-2.74926632667692e-06,-1.56,8
-1.13083879544583e-10,-2.98503928955171e-06,-1.56,8
-1.06749113499525e-10,-3.58225989244189e-06,-1.56,8
-1.07133276223966e-10,-3.56153391977883e-06,-1.56,8
-1.06348780099989e-10,-3.58899599630511e-06,-1.56,8
-1.02920241366523e-10,-3.63074779852805e-06,-1.56,8
-1.00655166691779e-10,-3.71905646907552e-06,-1.56,8
-9.85084418932034e-11,-3.82520132394386e-06,-1.56,8
-9.32486061118775e-11,-4.29813101120912e-06,-1.56,8
-8.33759518537362e-11,-4.8386938093103e-06,-1.56,8
-7.96120482384292e-11,-5.15803042178263e-06,-1.56,8
-8.65965907648854e-11,-5.32989042988471e-06,-1.56,8
-8.73099375870319e-11,-5.51913043314332e-06,-1.56,8
-8.37166307887823e-11,-5.72222226970809e-06,-1.56,8
-7.73407605472691e-11,-5.91610075163095e-06,-1.56,8
-7.19317477039073e-11,-6.1397663722516e-06,-1.56,8
-6.93637361421181e-11,-6.2784558770297e-06,-1.56,8
-6.82978451408825e-11,-6.1975418185845e-06,-1.56,8
-6.83182362710159e-11,-6.16906568748254e-06,-1.56,8
-7.00788666466225e-11,-6.18524770815216e-06,-1.56,8
-6.98759664296297e-11,-7.11785041042937e-06,-1.56,8
-7.15217269980217e-11,-7.62410978294161e-06,-1.56,8
-7.04507118169503e-11,-7.40901980511938e-06,-1.56,8
-6.43943117914402e-11,-7.0538526321263e-06,-1.56,8
-6.1314420488548e-11,-6.94790123990421e-06,-1.56,8
-6.00889408896806e-11,-6.79221819994487e-06,-1.56,8
-6.3928110463328e-11,-6.82792241540191e-06,-1,9
-6.87242859964655e-11,-6.53952461442455e-06,-1,9
-6.23641569104802e-11,-6.52766783147063e-06,-1,9
-5.57343595558411e-11,-6.85077986707234e-06,-1,9
-5.767610662038e-11,-7.07907232053207e-06,-1,9
-6.45117063386027e-11,-7.58703327137031e-06,-1,9
-6.97392713592478e-11,-7.7044429157363e-06,-1,9
-7.10411424213257e-11,-7.73248138354303e-06,-1,9
-5.50397881393302e-11,-7.62335600556125e-06,-1,9
-4.13452754437741e-11,-6.98728275574166e-06,-1,9
-3.49383057512894e-11,-6.46291062551717e-06,-1,9
-3.35292160197847e-11,-6.10945842465842e-06,-1,9
-3.50638958647042e-11,-6.07608878672956e-06,-1,9
-3.64789090308093e-11,-5.97590151954257e-06,-1,9
-3.82209650659143e-11,-4.70236582504142e-06,-1,9
-3.93617214824182e-11,-3.69916049205919e-06,-1,9
-3.80236614026079e-11,-3.3094384657404e-06,-1,9
-3.45600579964058e-11,-2.46180176667418e-06,-1,9
-3.31665651280635e-11,-2.21096466431659e-06,-1,9
-3.52573470581849e-11,-1.85334993085588e-06,-1,9
-3.67808616733991e-11,-1.54643930680714e-06,-1,9
-3.13137187448996e-11,2.60621574338287e-06,-1,9
-2.44966785940496e-11,2.43570769806583e-06,-1,9
-1.74691382449564e-11,2.28567366306245e-06,-1,9
-1.20855052301689e-11,2.39385753470338e-06,-1,9
-1.27522827138354e-11,3.20668736326819e-06,-1,9
-1.38963962323258e-11,3.47495875503355e-06,-1,9
-1.45813370338606e-11,3.40484865207888e-06,-1,9
-1.77279559759701e-11,3.37459003915443e-06,-1,9
-1.58016052385249e-11,3.99798300402415e-06,-1,9
-1.40391213439508e-11,3.96993756955969e-06,-1.65,10
-1.13336339336006e-11,4.06622776655116e-06,-1.65,10
-9.674632083563e-12,4.24155686171274e-06,-1.65,10
-1.14507342391037e-11,4.98161999917001e-06,-1.65,10
-8.73754530767742e-12,5.61959532650756e-06,-1.65,10
-4.75151866370026e-12,5.39251730807632e-06,-1.65,10
2.1713486946878e-12,5.46923912100907e-06,-1.65,10
1.01949830135517e-11,5.17576764787461e-06,-1.65,10
1.18658295961806e-11,4.79384601804159e-06,-1.65,10
-1.70548590727314e-12,4.32051486064783e-06,-1.65,10
-1.6106217939668e-11,3.35793030080924e-06,-1.65,10
-2.24172642814305e-11,3.04850174793443e-06,-1.65,10
-1.89566607564451e-11,2.78101478736532e-06,-1.65,10
-1.62288534476402e-11,2.62856916479478e-06,-1.65,10
-1.71017232633306e-11,2.17378927054683e-06,-1.65,10
-2.16860169850889e-11,6.6695262128334e-07,-1.65,10
-2.58517631381354e-11,-7.44890052396712e-07,-1.65,10
-2.67545562928036e-11,-1.09232264155465e-06,-1.65,10
-3.24641961447896e-11,-2.06067562910287e-06,-1.65,10
-3.79587081667584e-11,-2.14614878689211e-06,-1.65,10
-4.12621021986826e-11,-2.4539614964492e-06,-1.65,10
-4.45075683704767e-11,-2.88642104506494e-06,-1.65,10
-5.20674587064061e-11,-7.14582749536414e-06,-1.65,10
-6.09285884412329e-11,-6.51189297557697e-06,-1.65,10
-6.802106704956e-11,-5.81224703361851e-06,-1.65,10
-6.93289089382733e-11,-4.078573597008e-06,-1.65,10
-5.54733011522077e-11,-4.60706487308338e-06,-1.65,10
-4.2597616070706e-11,-3.78500654153065e-06,-1.65,10
-3.49101950915136e-11,-3.95515453762199e-06,-1.65,10
-3.11631497122585e-11,-3.06741099075064e-06,-1.65,10
-3.82336933984762e-11,-6.68254379852085e-07,-1.65,10
-3.79676940750613e-11,-8.41488206767819e-07,-1.09,11
-3.20580202169354e-11,-7.2925353613964e-07,-1.09,11
-2.85354776831242e-11,-1.29846584858894e-06,-1.09,11
-2.32575502519192e-11,-2.54853681787707e-06,-1.09,11
-2.76236143970392e-11,-3.20523025199263e-06,-1.09,11
-3.5763040724501e-11,-3.85937372420258e-07,-1.09,11
-4.54599349977119e-11,-6.17767065195761e-07,-1.09,11
-5.30634455404688e-11,-7.40979758126617e-07,-1.09,11
-5.17282030992541e-11,-8.71878216385083e-07,-1.09,11
-4.44453645645062e-11,-9.23420205799908e-07,-1.09,11
-3.83677974329679e-11,-1.05092699548401e-06,-1.09,11
-3.66277462905306e-11,-1.69614936957083e-06,-1.09,11
-3.60065675955386e-11,-2.16765158676131e-06,-1.09,11
-2.6244434513349e-11,-1.21329962220785e-06,-1.09,11
-8.92610801987979e-12,2.19880098305698e-06,-1.09,11
8.18588330062756e-12,1.37506244944148e-05,-1.09,11
2.24091048137053e-11,1.55527102151138e-05,-1.09,11
2.75793864367096e-11,1.59192182736624e-05,-1.09,11
3.53576986034403e-11,1.57560240617875e-05,-1.09,11
4.41719345810613e-11,1.521178218691e-05,-1.09,11
5.21609799585692e-11,1.5220635892647e-05,-1.09,11
5.78266815744819e-11,1.52911183175012e-05,-1.09,11
5.7869099968955e-11,1.53798493481235e-05,-1.09,11
5.71471758599968e-11,1.59859252616231e-05,-1.09,11
5.69066904424933e-11,1.52594222977069e-05,-1.09,11
5.71748042768206e-11,1.30912226496423e-05,-1.09,11
4.51507215860752e-11,1.26287018230391e-05,-1.09,11
3.37268276194003e-11,1.14638087971991e-05,-1.09,11
2.11946760036654e-11,1.22215557871208e-05,-1.09,11
1.29097248531547e-11,1.5895046683973e-05,-1.09,11
1.46913241591657e-11,1.52654805630331e-05,-1.04,12
1.13410278642948e-11,1.47368590309607e-05,-1.04,12
2.5825095564805e-12,1.40666042670177e-05,-1.04,12
-2.92589677641004e-12,1.42136856996754e-05,-1.04,12
-7.30563496835483e-12,1.41979546596529e-05,-1.04,12
-7.11737156462881e-12,1.37743223306589e-05,-1.04,12
-2.90814868317386e-12,1.11407088237583e-05,-1.04,12
1.79420770355626e-12,1.10188095642102e-05,-1.04,12
1.78497100816271e-12,1.08846462493667e-05,-1.04,12
-2.99562032885486e-12,1.0788376120494e-05,-1.04,12
-1.14800733883305e-11,1.06481271885502e-05,-1.04,12
-1.76163269679615e-11,1.06439314945986e-05,-1.04,12
-2.2151136578304e-11,1.06332869764047e-05,-1.04,12
-2.64789855791947e-11,1.06772032959826e-05,-1.04,12
-2.93873658911935e-11,9.38582824406786e-06,-1.04,12
-3.85244024893589e-11,5.8724363904162e-06,-1.04,12
-4.97661372542513e-11,-5.94817605052243e-06,-1.04,12
-6.15846098559248e-11,-7.23160800629652e-06,-1.04,12
-7.04270367993181e-11,-7.00371371448748e-06,-1.04,12
-7.75223340026279e-11,-7.2580699861231e-06,-1.04,12
-8.18681758301184e-11,-7.24057589322186e-06,-1.04,12
-8.32247238500095e-11,-7.57966057892921e-06,-1.04,12
-8.12703385160888e-11,-7.95692953595184e-06,-1.04,12
-7.42267469385488e-11,-8.42693084023063e-06,-1.04,12
-7.02541357811167e-11,-1.01217515187368e-05,-1.04,12
-6.92537770369213e-11,-1.04154780735032e-05,-1.04,12
-7.11916695255479e-11,-9.56198151918227e-06,-1.04,12
-7.03638366821354e-11,-8.81596078913461e-06,-1.04,12
-6.90023287876838e-11,-6.65888395268696e-06,-1.04,12
-6.65283330828222e-11,-5.96638823767568e-06,-1.04,12
-6.61505699008125e-11,-1.10637360260792e-05,-1.04,12
-6.59785898529004e-11,-1.38351467879385e-05,-0.57,1
-6.60935394777436e-11,-1.3519036127992e-05,-0.57,1
-6.62173433957407e-11,-1.34362909133662e-05,-0.57,1
-6.72132856357096e-11,-1.3795889335874e-05,-0.57,1
-6.88064691875586e-11,-1.37028029422194e-05,-0.57,1
-7.12298259638859e-11,-1.3529545244114e-05,-0.57,1
-7.14517654679692e-11,-1.31016047672324e-05,-0.57,1
-5.44921197506034e-11,-1.30849873682606e-05,-0.57,1
-3.86769608479409e-11,-1.29199841436318e-05,-0.57,1
-2.51041474285708e-11,-1.27428850901687e-05,-0.57,1
-1.06617299605252e-11,-1.07084813404684e-05,-0.57,1
2.99414397234632e-12,-9.7646173702853e-06,-0.57,1
2.2769191845175e-11,-8.90006079583887e-06,-0.57,1
4.65964503256341e-11,-8.58743320291339e-06,-0.57,1
4.6834382504888e-11,-6.92858899949993e-06,-0.57,1
4.09195087699019e-11,-6.3938375895185e-06,-0.57,1
3.76926521926671e-11,-5.23169705422685e-06,-0.57,1
4.269468026919e-11,-5.16426882729466e-06,-0.57,1
6.21404438068012e-11,-6.05995495161857e-06,-0.57,1
8.20770018930281e-11,-4.16743399387501e-06,-0.57,1
8.63666691011474e-11,-4.68605414246979e-07,-0.57,1
8.20011834278042e-11,9.21920784782364e-07,-0.57,1
8.41181470255448e-11,2.73713762831731e-06,-0.57,1
9.79909554546057e-11,3.65394211369458e-06,-0.57,1
1.11798717471292e-10,4.15881238274934e-06,-0.57,1
1.08249034135656e-10,4.76245150713485e-06,-0.57,1
1.07708224528148e-10,5.55694833961573e-06,-0.57,1
1.08265357954785e-10,6.29071723847664e-06,-0.57,1
1.06712223083746e-10,6.45923701586422e-06,-0.57,1
1.21569263667284e-10,6.9287241191647e-06,-0.57,1
1.36423532193231e-10,7.3391741714409e-06,-0.57,1
1.36365838943005e-10,1.60973425220098e-05,-0.42,2
1.27645821128713e-10,2.07989442107739e-05,-0.42,2
1.17988270556901e-10,2.28973935545566e-05,-0.42,2
1.07672849823191e-10,2.34560573248668e-05,-0.42,2
9.72978059008853e-11,2.37427321434645e-05,-0.42,2
8.74513834596418e-11,2.45293478572211e-05,-0.42,2
8.16543513522814e-11,2.41635173902698e-05,-0.42,2
5.71714228988799e-11,2.42675542400757e-05,-0.42,2
3.21771033164587e-11,2.42467645494907e-05,-0.42,2
1.58010505543345e-11,2.42605193448459e-05,-0.42,2
8.43463515877488e-12,2.23688113711609e-05,-0.42,2
4.86977597583789e-11,2.13735757757107e-05,-0.42,2
7.06226254570024e-11,2.12574131500129e-05,-0.42,2
9.39040725269748e-11,2.23351409405225e-05,-0.42,2
1.94714435557591e-10,2.57297404719385e-05,-0.42,2
3.81554681850238e-10,2.59614388389447e-05,-0.42,2
4.93562067377075e-10,2.50233793110854e-05,-0.42,2
5.39431788887916e-10,2.43843362652413e-05,-0.42,2
5.60494455283873e-10,2.43237092055065e-05,-0.42,2
5.4328090429767e-10,2.39613423392896e-05,-0.42,2
5.33387514019915e-10,2.09104621400897e-05,-0.42,2
5.25556871645568e-10,1.99982355355922e-05,-0.42,2
5.10182645274921e-10,1.84951181926026e-05,-0.42,2
4.98088726788508e-10,1.78001485901456e-05,-0.42,2
4.93466537020071e-10,1.72599586611644e-05,-0.42,2
5.05891056278071e-10,1.6654545248418e-05,-0.42,2
5.01791693281735e-10,1.4984360225272e-05,-0.42,2
5.0197703492276e-10,1.36856870020675e-05,-0.42,2
5.07170695103732e-10,1.11207988356516e-05,0.3,3
4.8999589165399e-10,8.96595101192311e-06,0.3,3
4.75179860879637e-10,8.4114526417397e-06,0.3,3
4.65580648814138e-10,-4.34289531616626e-07,0.3,3
4.59057105093608e-10,-5.02590757473777e-06,0.3,3
4.51750259796983e-10,-6.95879188808381e-06,0.3,3
4.43023956270679e-10,-7.56071655676682e-06,0.3,3
4.56253491935749e-10,-7.81320796554033e-06,0.3,3
4.68952572603525e-10,-8.52842913833802e-06,0.3,3
4.62355045948521e-10,-8.63150557314863e-06,0.3,3
4.5537811017942e-10,-8.32966800256545e-06,0.3,3
4.43939473037019e-10,-7.86551530311765e-06,0.3,3
4.31965962592241e-10,-6.79406266224347e-06,0.3,3
4.27337496563745e-10,-4.56140008718326e-06,0.3,3
3.82186280749356e-10,-3.11739214936796e-06,0.3,3
3.4586455136012e-10,-2.80792972828005e-06,0.3,3
2.827230641682e-10,-3.92301899423297e-06,0.3,3
1.64605670166306e-10,-8.47902360472542e-06,0.3,3
-2.13070852913109e-11,-9.02772658324149e-06,0.3,3
-1.25242628910337e-10,-9.02611200620545e-06,0.3,3
-1.67360225710539e-10,-8.87335769831911e-06,0.3,3
-2.03851858658251e-10,-8.56788923609861e-06,0.3,3
-2.336397257644e-10,-9.20656654454705e-06,0.3,3
-2.47990567637993e-10,-9.67771123306375e-06,0.3,3
-2.06397474705956e-10,-1.00264733744277e-05,0.3,3
-1.6868120479749e-10,-9.92965245817722e-06,0.3,3
-1.56850621689344e-10,-9.7038147040002e-06,0.3,3
-1.67834327732436e-10,-8.98219025211206e-06,0.3,3
-1.80792382449651e-10,-8.50654920050143e-06,0.3,3
-1.38968709625516e-10,-8.31862356520492e-06,0.3,3
-1.1455980103941e-10,-8.32740929191601e-06,0.3,3
-1.48943437169942e-10,-7.91764804900781e-06,0.36,4
-1.89729541217661e-10,-7.5517371693643e-06,0.36,4
-2.28397604185613e-10,-6.81157970778109e-06,0.36,4
-2.41846858277909e-10,-6.50140049925559e-06,0.36,4
-1.98865890438008e-10,-6.1993445368473e-06,0.36,4
-1.82317477097809e-10,-5.58289125827868e-06,0.36,4
-1.9096086816748e-10,-5.06161811632042e-06,0.36,4
-2.03927825912895e-10,-4.55403006665116e-06,0.36,4
-1.90595124238365e-10,-3.90700160947376e-06,0.36,4
-1.56136689273389e-10,-3.55555375125335e-06,0.36,4
-1.31997404534808e-10,-3.36480849950931e-06,0.36,4
-9.38016252322738e-11,-3.03558808398345e-06,0.36,4
-7.11679471464037e-11,-3.29555471959183e-06,0.36,4
-7.46953543332094e-11,-4.87857076237637e-06,0.36,4
-7.87298493749406e-11,-5.46846351609405e-06,0.36,4
3.08321924524529e-12,-6.06632166558282e-06,0.36,4
1.01747277351587e-10,-5.7046748960783e-06,0.36,4
1.0390087861437e-10,-5.50706180244983e-06,0.36,4
1.11612780438577e-10,-5.16614629608059e-06,0.36,4
1.13113913478541e-10,-4.84147836787773e-06,0.36,4
1.14325663794139e-10,-4.5461428489902e-06,0.36,4
1.24363310949436e-10,-4.41787104418052e-06,0.36,4
1.54123697024123e-10,-4.70768529311773e-06,0.36,4
1.76574858677267e-10,-4.47971929285408e-06,0.36,4
1.41346234488717e-10,-4.26208457260133e-06,0.36,4
1.11893968186801e-10,-3.54787816900011e-06,0.36,4
1.05959836701484e-10,-3.12448418767853e-06,0.36,4
1.34084606565437e-10,-3.36172787711654e-06,0.36,4
1.78202880929955e-10,-3.34753792296072e-06,0.36,4
1.71763486864736e-10,-2.98805837500059e-06,0.36,4
1.57144637641366e-10,-2.80747770197049e-06,1.27,5
1.90238918622693e-10,-2.83690371825199e-06,1.27,5
2.44646665259148e-10,-2.84351056273726e-06,1.27,5
3.03100198084563e-10,-2.93937642532182e-06,1.27,5
3.52748429521332e-10,-2.7642516341406e-06,1.27,5
3.47489249251819e-10,-2.90235924080348e-06,1.27,5
3.39923659764247e-10,-3.03571140847293e-06,1.27,5
3.47425222266737e-10,-2.8914798698573e-06,1.27,5
3.44178009894821e-10,1.79811640958157e-06,1.27,5
3.13691641496024e-10,5.25007962107151e-06,1.27,5
2.7146589684542e-10,7.70429106328369e-06,1.27,5
2.40448151614221e-10,8.43800535962385e-06,1.27,5
2.07149337191553e-10,8.32635189619923e-06,1.27,5
1.76979407017353e-10,8.09245832183153e-06,1.27,5
1.55222315532117e-10,8.13732953665643e-06,1.27,5
1.35498918211404e-10,7.97567415419036e-06,1.27,5
3.3745969687585e-11,8.45408910074541e-06,1.27,5
-5.01861496316056e-11,8.74384578844797e-06,1.27,5
-3.00329039903827e-11,8.71804086498642e-06,1.27,5
-3.06733296305658e-11,8.84368470878071e-06,1.27,5
-4.25107415870484e-11,9.05984107533677e-06,1.27,5
-6.48813557458089e-11,9.39483048826435e-06,1.27,5
-9.2781281761432e-11,9.68200402384846e-06,1.27,5
-1.19415555319665e-10,1.01620242564698e-05,1.27,5
-1.53738765527214e-10,1.05486212712391e-05,1.27,5
-1.81691847784058e-10,1.07849058201298e-05,1.27,5
-2.00766521442821e-10,1.06399356840579e-05,1.27,5
-2.13248987546253e-10,1.06630277284521e-05,1.27,5
-2.22537680690977e-10,1.09685583339787e-05,1.27,5
-2.45134316967019e-10,1.10192089772422e-05,1.27,5
-2.73519376584229e-10,1.09388843233905e-05,1.27,5
-2.92257380157242e-10,1.11006829287295e-05,-0.28,6
-3.08064863697034e-10,1.1565337513983e-05,-0.28,6
-3.30758919031885e-10,1.18036160184438e-05,-0.28,6
-3.63183769308143e-10,1.16917839804105e-05,-0.28,6
-4.05894108890541e-10,1.17536193660823e-05,-0.28,6
-4.41650880822942e-10,1.19179288040886e-05,-0.28,6
-4.48500137118663e-10,1.21826535337362e-05,-0.28,6
-4.41689287051286e-10,1.22493809791417e-05,-0.28,6
-4.38492280812203e-10,7.57196901479378e-06,-0.28,6
-4.31920097032602e-10,3.97753001405451e-06,-0.28,6
-4.18179260566224e-10,1.51218984819298e-06,-0.28,6
-4.00389216486779e-10,8.93366669036594e-07,-0.28,6
-3.95658825066077e-10,8.6374911501809e-07,-0.28,6
-3.85532472312032e-10,7.77987228740926e-07,-0.28,6
-3.68924024923394e-10,6.3927009442635e-07,-0.28,6
-3.60468288160935e-10,5.59635266674222e-07,-0.28,6
-3.52391285913715e-10,2.43481751958811e-07,-0.28,6
-3.59303328902843e-10,-1.45752867582537e-07,-0.28,6
-3.71836936078754e-10,-2.49214624851444e-07,-0.28,6
-3.76097150083393e-10,-8.46914405467185e-08,-0.28,6
-3.68730634857295e-10,-9.70271538807948e-09,-0.28,6
-3.52569059154614e-10,2.31334053836159e-07,-0.28,6
-3.33901872304891e-10,6.01947579046407e-08,-0.28,6
-3.04295746062547e-10,-1.00157674569918e-07,-0.28,6
-2.66020572668516e-10,-7.72252805088653e-08,-0.28,6
-2.25948044650278e-10,5.55652569863535e-08,-0.28,6
-1.97633293365375e-10,-1.03723794906302e-07,-0.28,6
-1.95721895150694e-10,-3.08305539769336e-07,-0.28,6
-2.16866792567275e-10,-1.63999731085759e-07,-0.28,6
-2.38361129872741e-10,-2.12244551900984e-07,-0.28,6
-2.46756718471461e-10,-1.72247286509879e-07,0.25,7
-2.43716944800822e-10,-2.20630707210892e-07,0.25,7
-2.3148641898746e-10,-5.79170457236896e-07,0.25,7
-2.2112363117648e-10,-5.60051964161642e-07,0.25,7
-2.12512138263132e-10,6.32320238274675e-06,0.25,7
-2.04402435104855e-10,1.06127449515841e-05,0.25,7
-1.96158124038506e-10,1.28903897967742e-05,0.25,7
-1.78711521204689e-10,1.26206289613603e-05,0.25,7
-1.56853089575129e-10,1.2450076714608e-05,0.25,7
-1.471453687757e-10,1.23847301346053e-05,0.25,7
-1.42693414757653e-10,1.22807640937032e-05,0.25,7
-1.4174618895546e-10,1.27884271984847e-05,0.25,7
-1.43614277931572e-10,1.24808529664309e-05,0.25,7
-1.3793832032524e-10,1.23007706796586e-05,0.25,7
-1.30597718103371e-10,1.21191208853469e-05,0.25,7
-1.27271548607136e-10,1.20104860758389e-05,0.25,7
-1.2334422113934e-10,1.19984796639613e-05,0.25,7
-1.20883489191222e-10,1.19746662124376e-05,0.25,7
-1.19041291527664e-10,1.18667147079487e-05,0.25,7
-1.22077537757663e-10,1.18115423797242e-05,0.25,7
-1.26626792486697e-10,1.15047769731954e-05,0.25,7
-1.30981932798295e-10,1.12540408499348e-05,0.25,7
-1.33982140611013e-10,1.07621615445941e-05,0.25,7
-1.34014814824625e-10,1.15059212400721e-05,0.25,7
-1.36161430818902e-10,1.34240948738413e-05,0.25,7
-1.42710685949462e-10,1.46076162303047e-05,0.25,7
-1.52538641338526e-10,1.47861758930002e-05,0.25,7
-1.61787512781596e-10,1.47800157862312e-05,0.25,7
-1.63109892751865e-10,1.5351570855566e-05,0.25,7
-1.57852452455783e-10,1.49591178567755e-05,0.25,7
-1.49723376149911e-10,1.48421848198233e-05,0.25,7
-1.38904736116718e-10,1.45948409570136e-05,0.34,8
-1.27943658010134e-10,1.43791945797679e-05,0.34,8
-1.2146035494987e-10,1.44433733507708e-05,0.34,8
-1.17251799036525e-10,1.42263824906193e-05,0.34,8
-1.0986746202451e-10,7.18472987414105e-06,0.34,8
-1.01684696810479e-10,3.05650712293322e-06,0.34,8
-9.72197288256956e-11,6.83591543310964e-07,0.34,8
-9.92666568649496e-11,4.65565804460221e-07,0.34,8
-1.06704904504149e-10,7.3754671134423e-07,0.34,8
-1.07717405071408e-10,8.81622874076535e-07,0.34,8
-1.04886721436702e-10,9.54935222996536e-07,0.34,8
-9.94265544977184e-11,3.34617268229954e-07,0.34,8
-9.0283503465734e-11,2.68466317280004e-07,0.34,8
-8.26334936042447e-11,2.41685821367845e-07,0.34,8
-7.59239168968824e-11,3.08933144998343e-07,0.34,8
-7.21031707580557e-11,2.76840224955532e-07,0.34,8
-7.1283662867866e-11,5.57500926483827e-07,0.34,8
-7.02697032201131e-11,4.53844379926112e-07,0.34,8
-6.78756091939593e-11,5.37948230298107e-07,0.34,8
-6.6921867648298e-11,6.50093938046692e-07,0.34,8
-6.86943789974637e-11,6.32292827906997e-07,0.34,8
-7.12807756978908e-11,6.06907317256652e-07,0.34,8
-7.36089869002473e-11,7.64684872032975e-07,0.34,8
-7.98014619316963e-11,8.33033125291717e-07,0.34,8
-8.68521971310333e-11,-1.09252223734199e-06,0.34,8
-9.17670380463509e-11,-2.20785610572532e-06,0.34,8
-9.46055944768245e-11,-2.25124651201958e-06,0.34,8
-9.65711180581241e-11,-2.54892829975733e-06,0.34,8
-9.76788224677487e-11,-3.35555214411153e-06,0.34,8
-9.99183709459892e-11,-3.22749095805961e-06,0.34,8
-1.05715804064441e-10,-2.94722536989488e-06,0.34,8
-1.13103110332936e-10,-2.95294038678584e-06,0.76,9
-1.2232940521987e-10,-2.94709618949111e-06,0.76,9
